Mes,Dia,Año,Fecha,Número,Tipo de servicio,Situación reportada,area,Fecha de corte,Estado,Orden de trabajo generada,Demora en respuesta,LAT,LNG
11,23,2022,23/11/2022,12671,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,07/12/2022,Finalizado,NO,14,-36.880.138,-60.296.860
11,23,2022,23/11/2022,12672,HIGIENE Y CONTROL URBANO,En estado o inclinación peligrosa: postes (Telefonica),DIRECCIÓN DE DEFENSA CIVIL,05/12/2022,Finalizado,NO,12,-36.885.471,-60.322.296
11,23,2022,23/11/2022,12673,Hospitales y centros periféricos de salud,Calidad y atención del servicio: deficiencia en la programación de turnos,DIRECCIÓN DE ADMINISTRACIÓN HOSPITALARIA,24/11/2022,Finalizado,NO,1,-36.884.144,-60.312.923
11,23,2022,23/11/2022,12674,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,23/11/2022,PROCESO,NO,0,-36.903.515,-60.299.076
11,23,2022,23/11/2022,12675,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,02/12/2022,Finalizado,NO,9,-36.845.287,-60.233.837
11,24,2022,24/11/2022,12676,OBRAS PÚBLICAS,Cloacas: pedido de ampliación de red,SUBSECRETARIA DE OBRAS PÚBLICAS,24/11/2022,PROCESO,NO,0,-36.880.306,-60.314.129
11,24,2022,24/11/2022,12677,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,24/11/2022,PROCESO,NO,0,-36.929.409,-60.288.677
11,24,2022,24/11/2022,12678,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,01/12/2022,Finalizado,NO,7,-36.900.661,-60.315.536
11,24,2022,24/11/2022,12679,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,15/12/2022,FINALIZADO,NO,21,-36.910.942,-60.287.945
11,24,2022,24/11/2022,12680,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,24/11/2022,CANCELADO,NO,0,-36.904.030,-60.330.296
11,24,2022,24/11/2022,12681,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,21/12/2022,FINALIZADO,NO,27,-36.875.607,-60.324.657
11,24,2022,24/11/2022,12682,HIGIENE Y CONTROL URBANO,Otra situación no contemplada,DIRECCIÓN DE DEFENSA CIVIL,05/12/2022,FINALIZADO,NO,11,-36.880.943,-60.313.194
11,28,2022,28/11/2022,12683,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de poda en vía pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,28/11/2022,PROCESO,NO,0,-36.908.005,-60.332.302
11,28,2022,28/11/2022,12684,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,28/11/2022,PROCESO,NO,0,-36.875.805,-60.338.257
11,28,2022,28/11/2022,12685,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,28/11/2022,PROCESO,NO,0,-36.878.517,-60.343.521
11,28,2022,28/11/2022,12686,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,28/11/2022,PROCESO,NO,0,-36.882.229,-60.306.396
11,28,2022,28/11/2022,12687,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,28/11/2022,PROCESO,NO,0,-36.881.470,-60.305.641
11,28,2022,28/11/2022,12688,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,24,-36.893.990,-60.325.119
11,28,2022,28/11/2022,12689,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,15/12/2022,FINALIZADO,NO,17,-36.916.252,-60.323.078
11,28,2022,28/11/2022,12690,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,02/12/2022,FINALIZADO,NO,4,-36.906.677,-60.311.626
11,28,2022,28/11/2022,12691,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,02/12/2022,FINALIZADO,NO,4,-36.892.124,-60.340.458
11,28,2022,28/11/2022,12692,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,28/11/2022,PROCESO,NO,0,-36.922.432,-60.313.328
11,28,2022,28/11/2022,12693,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,02/12/2022,FINALIZADO,NO,4,-36.891.468,-60.302.971
11,29,2022,29/11/2022,12694,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,29/11/2022,PROCESO,NO,0,-36.926.338,-60.313.988
11,29,2022,29/11/2022,12695,VIALIDAD,Otra situación no contemplada,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,29/11/2022,FINALIZADO,NO,0,-36.920.628,-60.310.520
11,29,2022,29/11/2022,12696,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,07/12/2022,FINALIZADO,NO,8,-36.926.403,-60.317.326
11,29,2022,29/11/2022,12697,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,13/12/2022,FINALIZADO,NO,14,-36.901.814,-60.299.053
11,29,2022,29/11/2022,12698,VIALIDAD,Reductor de velocidad: dañado,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,29/11/2022,PROCESO,NO,0,-36.925.777,-60.293.228
11,29,2022,29/11/2022,12699,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,29/11/2022,PROCESO,NO,0,-36.878.365,-60.319.408
11,29,2022,29/11/2022,12700,Tránsito,Estacionamiento: vehículos abandonados,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,30/11/2022,FINALIZADO,NO,1,-36.878.620,-60.319.309
11,29,2022,29/11/2022,12701,OBRAS PÚBLICAS,Otra situación no contemplada,DIRECCIÓN DE PAVIMENTACIÓN Y CORDÓN CUNETA,30/11/2022,FINALIZADO,NO,1,-36.872.246,-60.325.474
11,29,2022,29/11/2022,12702,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,30/11/2022,FINALIZADO,NO,1,-36.941.448,-60.160.770
11,29,2022,29/11/2022,12703,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,29/11/2022,PROCESO,NO,0,-36.892.849,-60.341.263
11,29,2022,29/11/2022,12704,CONTROL AMBIENTAL,Otra situación no contemplada,DIRECCIÓN DE DESARROLLO SUSTENTABLE,29/11/2022,PROCESO,NO,0,-36.894.764,-60.346.310
11,30,2022,30/11/2022,12705,Obras públicas,Calles urbanas: calzada asfáltica con baches,ATENCIÓN OLAVARRIA INTERACTIVA,30/11/2022,CANCELADO,NO,0,-36.920.628,-60.310.520
11,30,2022,30/11/2022,12706,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,30/11/2022,PROCESO,NO,0,-36.879.601,-60.318.020
11,30,2022,30/11/2022,12707,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,02/12/2022,FINALIZADO,NO,2,-36.887.638,-60.296.581
11,30,2022,30/11/2022,12708,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,30/11/2022,PROCESO,NO,0,-36.888.363,-60.320.698
11,30,2022,30/11/2022,12709,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/12/2022,FINALIZADO,NO,26,-36.906.872,-60.321.304
12,1,2022,01/12/2022,12710,Control ambiental,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,01/12/2022,CANCELADO,NO,0,-36.898.407,-60.344.990
12,1,2022,01/12/2022,12711,HABILITACIONES,Falta de habilitación,DIRECCIÓN DE HABILITACIONES,01/12/2022,PROCESO,NO,0,-36.884.686,-60.315.002
12,1,2022,01/12/2022,12712,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,01/12/2022,PROCESO,NO,0,-36.887.085,-60.294.147
12,1,2022,01/12/2022,12713,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,21,-36.910.294,-60.324.657
12,1,2022,01/12/2022,12714,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,1/12/2022,PROCESO,NO,0,-36.896.935,-60.296.577
12,1,2022,01/12/2022,12715,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,1/12/2022,PROCESO,NO,0,-36.896.412,-60.296.829
12,1,2022,01/12/2022,12716,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,1/12/2022,PROCESO,NO,0,-36.892.395,-60.311.886
12,1,2022,01/12/2022,12717,HABILITACIONES,Calidad de alimentos: venta de alimentos con fecha caducada,DIRECCIÓN DE BROMATOLOGIA,7/12/2022,FINALIZADO,NO,6,-36.894.318,-60.322.674
12,1,2022,01/12/2022,12718,HABILITACIONES,Falta de habilitación,DIRECCIÓN DE HABILITACIONES,1/12/2022,PROCESO,NO,0,-36.976.788,-60.282.982
12,2,2022,02/12/2022,12719,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,2/12/2022,FINALIZADO,NO,0,-36.877.399,-60.318.157
12,2,2022,02/12/2022,12720,OBRAS PÚBLICAS,Otra situación no contemplada,DIRECCIÓN DE MANTENIMIENTO URBANO,6/12/2022,FINALIZADO,NO,4,-36.920.628,-60.310.520
12,2,2022,02/12/2022,12721,ATENCIÓN DEL PERSONAL MUNICIPAL,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,2/12/2022,CANCELADO,NO,0,-36.924.702,-60.298.805
12,2,2022,02/12/2022,12722,ZOONOSIS,Animales domésticos: denunciar mordeduras,DIRECCIÓN DE BROMATOLOGIA,2/12/2022,PROCESO,NO,0,-36.895.390,-60.341.385
12,5,2022,05/12/2022,12723,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,5/12/2022,PROCESO,NO,0,-36.877.392,-60.335.964
12,5,2022,05/12/2022,12724,HIGIENE Y CONTROL URBANO,En estado o inclinación peligrosa: árboles,DIRECCIÓN DE DEFENSA CIVIL,27/12/2022,FINALIZADO,NO,22,-36.877.354,-60.334.137
12,5,2022,05/12/2022,12725,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,5/12/2022,PROCESO,NO,0,-36.882.236,-60.330.406
12,5,2022,05/12/2022,12726,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,05/12/2022,PROCESO,NO,0,-36.881.939,-60.330.036
12,5,2022,05/12/2022,12727,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,5/12/2022,PROCESO,NO,0,-36.918.640,-60.326.553
12,5,2022,05/12/2022,12728,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,06/12/2022,FINALIZADO,NO,1,-36.899.853,-60.302.418
12,6,2022,06/12/2022,12729,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,13/12/2022,FINALIZADO,NO,7,-36.926.018,-60.316.601
12,6,2022,06/12/2022,12730,TRANSPORTE  PÚBLICO,Transporte de pasajeros (remises/combis/colectivos): sin habilitación,SUBSECRETARÍA DE GOBIERNO,6/12/2022,PROCESO,NO,0,-36.893.566,-60.321.693
12,6,2022,06/12/2022,12731,ÁRBOLES EN VIA PÚBLICA,Arbolado: pedido de poda en vía pública,DISEÑO DE PARQUES Y ESPACIO PÚBLICO,16/12/2022,FINALIZADO,NO,10,-36.890.381,-60.336.510
12,6,2022,06/12/2022,12732,OBRAS PÚBLICAS,Otra situación no contemplada,DIRECCIÓN DE PAVIMENTACIÓN Y CORDÓN CUNETA,6/12/2022,PROCESO,NO,0,-36.910.149,-60.313.835
12,6,2022,06/12/2022,12733,ZOONOSIS,Otra situación no contemplada,DIRECCIÓN DE BROMATOLOGIA,6/12/2022,FINALIZADO,NO,0,-36.904.640,-60.338.017
12,6,2022,06/12/2022,12734,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,14/12/2022,FINALIZADO,NO,8,-36.881.458,-60.309.071
12,6,2022,06/12/2022,12735,HABILITACIONES,Uso del espacio público para exhibir mercadería,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,13/12/2022,FINALIZADO,NO,7,-36.903.278,-60.317.623
12,6,2022,06/12/2022,12736,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,6/12/2022,PROCESO,NO,0,-36.907.562,-60.328.827
12,6,2022,06/12/2022,12737,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con falta de mantenimiento o riego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,6/12/2022,PROCESO,NO,0,-36.910.110,-60.309.788
12,6,2022,06/12/2022,12738,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,6/12/2022,PROCESO,NO,0,-36.897.316,-60.318.714
12,7,2022,07/12/2022,12739,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/12/2022,FINALIZADO,NO,19,-36.920.219,-60.292.339
12,7,2022,07/12/2022,12740,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,7/12/2022,PROCESO,NO,0,-36.909.283,-60.288.769
12,7,2022,07/12/2022,12741,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,7/12/2022,PROCESO,NO,0,-36.877.434,-60.318.092
12,7,2022,07/12/2022,12742,OBRAS PÚBLICAS,Hidráulica: limpieza de boca de tormenta,DIRECCIÓN DE HIDRÁULICA,21/12/2022,FINALIZADO,NO,14,-36.911.407,-60.319.191
12,7,2022,07/12/2022,12743,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,26/12/2022,FINALIZADO,NO,19,-36.842.609,-60.227.203
12,7,2022,07/12/2022,12744,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (casa abandonada),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,7/12/2022,PROCESO,NO,0,-36.873.917,-60.321.560
12,7,2022,07/12/2022,12745,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,7/12/2022,PROCESO,NO,0,-36.921.211,-60.294.552
12,7,2022,07/12/2022,12746,CONTROL AMBIENTAL,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,12/12/2022,FINALIZADO,NO,5,-36.921.337,-60.294.586
12,9,2022,09/12/2022,12747,Obras particulares,Obra en construcción: invasión de propiedad privada o vía pública,ATENCIÓN OLAVARRIA INTERACTIVA,12/12/2022,CANCELADO,NO,3,-36.875.809,-60.319.290
12,9,2022,09/12/2022,12748,Obras particulares,Otra situación no contemplada,ATENCIÓN OLAVARRIA INTERACTIVA,12/12/2022,CANCELADO,NO,3,-36.875.809,-60.319.290
12,10,2022,10/12/2022,12749,Obras públicas,Agua: pedido de ampliación de red,ATENCIÓN OLAVARRIA INTERACTIVA,13/12/2022,CANCELADO,NO,3,-36.911.655,-60.325.291
12,11,2022,11/12/2022,12750,HIGIENE Y CONTROL URBANO,Cestos públicos: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,22/12/2022,FINALIZADO,NO,11,-36.887.562,-60.305.439
12,12,2022,12/12/2022,12751,CONTROL AMBIENTAL,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,12/12/2022,FINALIZADO,NO,0,-36.895.451,-60.314.320
12,12,2022,12/12/2022,12752,TRANSPORTE  PÚBLICO,Incumplimiento de frecuencia,SUBSECRETARÍA DE GOBIERNO,12/12/2022,PROCESO,NO,0,-36.883.663,-60.333.096
12,12,2022,12/12/2022,12753,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,12/12/2022,PROCESO,NO,0,-36.927.353,-60.316.124
12,12,2022,12/12/2022,12754,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,21/12/2022,FINALIZADO,NO,9,-36.884.048,-60.331.600
12,13,2022,13/12/2022,12755,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,13/12/2022,PROCESO,NO,0,-36.893.475,-60.300.251
12,13,2022,13/12/2022,12756,OBRAS PÚBLICAS,Agua: rotura de caño,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,13/12/2022,PROCESO,NO,0,-36.887.852,-60.312.740
12,13,2022,13/12/2022,12757,OBRAS PÚBLICAS,Otra situación no contemplada,DIRECCIÓN DE PAVIMENTACIÓN Y CORDÓN CUNETA,13/12/2022,PROCESO,NO,0,-36.895.168,-60.314.159
12,13,2022,13/12/2022,12758,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,26/12/2022,FINALIZADO,NO,13,-36.906.761,-60.332.813
12,13,2022,13/12/2022,12759,VIALIDAD,Señalización vial: solicitar nueva,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,13/12/2022,PROCESO,NO,0,-36.867.474,-60.344.719
12,13,2022,13/12/2022,12760,OBRAS PÚBLICAS,Iluminación: lampara sin funcionamiento o deficiente,DIRECCIÓN DE DESARROLLO URBANO Y OBRAS CIVILES,22/12/2022,FINALIZADO,NO,9,-36.900.936,-60.351.673
12,13,2022,13/12/2022,12761,HIGIENE Y CONTROL URBANO,Barrido domiciliario: no hay barrido,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,13/12/2022,PROCESO,NO,0,-36.901.768,-60.349.636
12,13,2022,13/12/2022,12762,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,15/12/2022,FINALIZADO,NO,2,-36.880.459,-60.318.542
12,13,2022,13/12/2022,12763,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas),DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,15/12/2022,FINALIZADO,NO,2,-36.925.236,-60.314.476
12,14,2022,14/12/2022,12764,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,14/12/2022,PROCESO,NO,0,-36.897.896,-60.331.120
12,14,2022,14/12/2022,12765,Tránsito,Estacionamiento: vehículos estacionados en lugar no permitido,ATENCIÓN OLAVARRIA INTERACTIVA,14/12/2022,CANCELADO,NO,0,-36.904.030,-60.330.296
12,14,2022,14/12/2022,12766,CONTROL AMBIENTAL,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,14/12/2022,FINALIZADO,NO,0,-36.886.898,-60.325.119
12,14,2022,14/12/2022,12767,HABILITACIONES,Calidad de alimentos: venta de alimentos no aptos para consumo humano,DIRECCIÓN DE BROMATOLOGIA,15/12/2022,FINALIZADO,NO,1,-36.898.453,-60.323.261
12,15,2022,15/12/2022,12768,CONTROL AMBIENTAL,Elfuentes industriales: arrojo a cuerpos receptores de agua,DIRECCIÓN DE DESARROLLO SUSTENTABLE,16/12/2022,FINALIZADO,NO,1,-36.863.789,-60.339.466
12,15,2022,15/12/2022,12769,OBRAS PÚBLICAS,Calles urbanas: calzada de tierra con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,15/12/2022,PROCESO,NO,0,-36.868.797,-60.333.122
12,15,2022,15/12/2022,12770,ZOONOSIS,Animales domésticos: sanitariamente descuidados,DIRECCIÓN DE BROMATOLOGIA,15/12/2022,FINALIZADO,NO,0,-36.896.446,-60.316.154
12,15,2022,15/12/2022,12771,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,15/12/2022,PROCESO,NO,0,-36.886.555,-60.354.694
12,15,2022,15/12/2022,12772,HIGIENE Y CONTROL URBANO,En estado o inclinación peligrosa: postes (Telefonica),DIRECCIÓN DE DEFENSA CIVIL,17/12/2022,FINALIZADO,NO,2,-36.905.106,-60.295.177
12,16,2022,16/12/2022,12773,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio público (veredas de terrenos cerrados),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,16/12/2022,PROCESO,NO,0,-36.904.961,-60.320.412
12,16,2022,16/12/2022,12774,HABILITACIONES,Calidad de alimentos: posible intoxicación,DIRECCIÓN DE BROMATOLOGIA,04/01/2023,FINALIZADO,NO,19,-36.902.126,-60.302.673
12,16,2022,16/12/2022,12775,OBRAS PÚBLICAS,Calles urbanas: calzada asfáltica con baches,DIRECCIÓN DE MANTENIMIENTO URBANO,16/12/2022,FINALIZADO,NO,0,-36.877.701,-60.317.074
12,16,2022,16/12/2022,12776,OBRAS PÚBLICAS,Caminos rurales: falta mantenimiento de rutina,DIRECCIÓN DE CAMINOS RURALES,16/12/2022,PROCESO,NO,0,-36.805.248,-60.391.495
12,16,2022,16/12/2022,12777,HIGIENE Y CONTROL URBANO,Otra situación no contemplada,DIRECCIÓN DE DEFENSA CIVIL,17/12/2022,FINALIZADO,NO,1,-36.882.153,-60.311.447
12,16,2022,16/12/2022,12778,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Césped: con falta de mantenimiento o riego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,16/12/2022,PROCESO,NO,0,-36.914.734,-60.328.003
12,16,2022,16/12/2022,12779,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: no hay recolección,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,03/01/2023,FINALIZADO,NO,18,-36.924.423,-60.302.242
12,16,2022,16/12/2022,12780,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,16/12/2022,PROCESO,NO,0,-36.924.770,-60.300.682
12,16,2022,16/12/2022,12781,ZOONOSIS,Control de plagas / fumigación: roedores,DIRECCIÓN DE BROMATOLOGIA,30/12/2022,FINALIZADO,NO,14,-36.908.501,-60.314.766
12,19,2022,19/12/2022,12782,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,26/12/2022,FINALIZADO,NO,7,-36.866.245,-60.169.151
12,19,2022,19/12/2022,12783,HIGIENE Y CONTROL URBANO,Recolección de residuos domiliciarios: recolección deficiente,DIRECCIÓN DE CONTRALOR DE SERVICIOS PÚBLICOS,19/12/2022,PROCESO,NO,0,-36.869.644,-60.322.163
12,19,2022,19/12/2022,12784,OBRAS PÚBLICAS,Otra situación no contemplada,DIRECCIÓN DE MANTENIMIENTO URBANO,19/12/2022,PROCESO,NO,0,-36.922.432,-60.313.328
12,19,2022,19/12/2022,12785,HABILITACIONES,Calidad de alimentos: corte de cadena de frío,DIRECCIÓN DE BROMATOLOGIA,19/12/2022,PROCESO,NO,0,-36.885.307,-60.320.034
12,19,2022,19/12/2022,12786,HIGIENE Y CONTROL URBANO,En estado o inclinación peligrosa: postes (Cablevisión),DIRECCIÓN DE DEFENSA CIVIL,19/12/2022,FINALIZADO,NO,0,-36.874.214,-60.287.373
12,21,2022,21/12/2022,12787,CONTROL AMBIENTAL,Agua: arrojo de aguas servidas domiciliarias a la via pública,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,27/12/2022,FINALIZADO,NO,6,-36.944.935,-60.156.998
12,21,2022,21/12/2022,12788,ZOONOSIS,Animales domésticos: sueltos en la via pública,DIRECCIÓN DE BROMATOLOGIA,26/12/2022,FINALIZADO,NO,5,-36.847.099,-60.234.886
12,21,2022,21/12/2022,12789,"PARQUES, PLAZAS Y ESPACIOS PÚBLICOS",Mobiliario: daños en juego,DIRECCIÓN DE MANTENIMIENTO DE PARQUES Y PASEOS,02/01/2023,FINALIZADO,NO,12,-36.889.519,-60.329.041
12,21,2022,21/12/2022,12790,VIALIDAD,Reductor de velocidad: solicitar nuevo,DIRECCIÓN DE ACCIÓN Y CONTROL URBANO,21/12/2022,PROCESO,NO,0,-36.876.534,-60.337.055
12,21,2022,21/12/2022,12791,HIGIENE Y CONTROL URBANO,Malezas o basura acumulada: en espacio privado (baldío abierto),UNIDAD COORDINADORA DE REGISTRO DE OBRAS Y CATASTRO,21/12/2022,PROCESO,NO,0,-36.916.519,-60.308.651
